Diego|60|79732337|80773479|
Andrés|27|28465775|32096992|
Alejandro|55|59973223|33324683|
Mía|23|21368410|25452330|
Isabella|44|24742864|11189911|
Samuel|54|42757827|6296084|
Fernanda|7|25898536|58124957|
Matías|45|79468595|27951074|
Martina|48|2588761|75234237|
Martina|7|61675873|84807365|
Victoria|61|41004363|64797383|
Ximena|76|70769154|40810436|
Samantha|19|64253778|67107820|
Gabriela|78|7233709|4574786|
Sebastián|25|25513078|28037440|
Alejandro|57|68649217|61521551|
Matías|59|25101432|9592675|
Paula|48|51997101|83112299|
Camila|51|11710611|40054957|
David|1|75081205|29294919|
Andrés|43|28816101|62229062|
Santiago|9|68830910|71213128|
Valeria|33|9267459|22845726|
Isabella|16|33182383|20522526|
Nicole|67|10886128|7460436|
Mariana|57|24613371|84345856|
Gabriel|13|24288233|799002|
Alexander|55|65709467|55991323|
Gabriel|63|40550411|59463115|
Matías|41|67387138|72074718|
Andrea|29|64361935|28611865|
Nicolás|67|37621627|39326434|
Adrián|54|46271085|32364409|
Alejandra|7|60509694|42786758|
Lucía|21|52999199|75364283|
Isabella|19|26154123|51117160|
Samantha|64|50451864|58463613|
Daniel|22|63819770|48895288|
Mateo|4|49817692|83881700|
Emiliano|43|21688102|9716489|
Samantha|31|59167090|86484736|
Martina|72|56620219|39136479|
Alexander|27|57652679|59498268|
Daniela|23|74678395|52483262|
Diego|22|56138411|85989080|
Camila|15|40244046|19239016|
Martina|74|71939226|87203024|
Ángel|37|6377922|87534417|
Nicolás|5|52930170|19084090|
Gabriel|44|41072079|10740960|
Daniel|53|23109937|63908558|
Martina|12|66490555|72707467|
Nicolás|7|56082506|41509125|
Diego|75|61289732|39692860|
Gabriela|57|47651170|13194010|
Andrés|15|70007608|27608963|
Santiago|43|47708432|44305690|
Diego|78|68445022|39625842|
Valeria|58|33112898|61246106|
Sofía|32|74461040|30455096|
Adrián|75|56546888|39889655|
Regina|21|70432329|60676133|
Lucía|59|63555792|58233827|
Gabriel|71|65513955|30966970|
Sebastián|78|2975056|71045428|
Carlos|13|72107864|14100759|
Lucía|9|56381637|56779522|
Andrés|25|5451758|82515645|
Mía|42|73214270|73022279|
Lucía|60|5434689|19861285|
Diego|56|878714|40742212|
Victoria|67|5445095|13554014|
Regina|2|40507143|27268562|
Alejandra|50|55319377|75567706|
Paula|12|14212961|66677423|
Daniel|11|59298343|37841423|
Samantha|48|26379262|31409416|
Natalia|18|12235151|35367694|
Camila|10|12962323|66933271|
Gabriel|24|55758178|59208619|
Santiago|39|30071848|76052762|
Andrea|2|57836558|67693588|
Diego|72|63626227|84079953|
Carlos|71|53522633|53561228|
Joaquín|78|79156155|17380096|
Nicole|76|27580898|15969034|
Regina|51|9694260|47831906|
Andrea|69|68750629|57487371|
Camila|78|61180539|69234914|
Martina|18|55777819|29752501|
Andrea|50|2256369|43962942|
Santiago|10|79604385|51894079|
Andrea|26|12525078|61962673|
Alejandro|55|16986972|32619946|
Diego|28|73928857|86856502|
Camila|28|41627062|4886738|
Matías|43|76262333|82874837|
Gabriel|5|52823012|1798952|
David|52|40463634|59228145|
Victoria|1|64844997|37652968|
Santiago|61|71742567|86677027|
Nicolás|42|52949081|82359929|
Lucas|72|44990916|85060816|
Lucas|19|20620711|51134701|
Alejandro|1|31972567|50782354|
Ángel|49|49789743|18147365|
Samantha|58|64560061|76848491|
Valeria|13|64270579|24753226|
Adrián|34|65039374|59515679|
Valeria|72|14782963|7024288|
Valentina|50|55642430|22308450|
Alexander|57|22556219|10904261|
Lucía|7|68263678|8111464|
Martina|53|69163765|57408971|
Diego|14|26425073|53707203|
Fernanda|53|27998179|6571403|
Ángel|22|20450184|68530119|
Ximena|24|68949732|68775954|
Ximena|22|62673626|16663428|
Emily|48|40006272|19140169|
Samuel|20|37518657|72743357|
Valeria|1|1150441|45857122|
Regina|48|18132960|39449310|
Gabriel|27|72999977|89312637|
Samantha|52|39568977|25533105|
Sara|79|63885405|32283318|
Gabriel|63|35688173|56176150|
Paula|67|49963323|2870054|
Daniela|56|41078968|69270406|
Nicolás|71|72389357|80255644|
Nicolás|21|27531224|76164265|
Emily|24|15304384|71584924|
Alejandro|23|24674398|79433936|
Nicolás|18|10093471|60208466|
Camila|49|3050780|29634545|
Sebastián|16|65761103|6496180|
Martina|60|64838403|74990553|
Nicolás|68|37163360|70892328|
Camila|73|46992624|43162019|
Camila|61|16393639|59836734|
Daniel|32|56079817|84092231|
María|0|79152122|22037391|
Matías|55|68260426|83306431|
Mía|6|23836818|56107858|
Alejandro|17|77447513|57997352|
Alexander|36|9125241|87199507|
Carlos|60|49252027|36879285|
Adrián|46|29990092|71762671|
Camila|7|25098277|5954160|
Carlos|31|14911942|26808771|
Alejandra|45|78530008|52899753|
Gabriel|48|8999100|11566697|
Gabriela|67|13072236|17208225|
Martina|57|28242292|67551682|
Fernanda|36|55454091|23330441|
Andrea|19|7060880|934931|
Mía|29|55110030|38055846|
Gabriel|55|11682362|10656919|
Emily|2|9027738|50277363|
Regina|22|38530709|66343154|
Daniel|9|24256424|75915479|
Samantha|48|45415721|19651925|
Sofía|33|10063442|3816340|
Gabriela|24|64741037|52085002|
Sofía|34|40402044|76450496|
Alejandra|56|41782094|53826946|
Camila|41|74722760|16410054|
Ximena|2|33367253|43149667|
Martina|51|31898803|48476734|
Alejandra|20|9444281|10001637|
Valeria|55|17200074|20372088|
Natalia|50|43339834|26941598|
Nicole|61|75418954|13248897|
Camila|13|22204201|14804314|
Joaquín|32|63966833|38720388|
Natalia|30|15995914|70603568|
Samuel|43|13122929|36564917|
Natalia|36|21040752|77042647|
Valentina|37|4412722|23995548|
Nicolás|74|59896714|73069680|
Emily|47|23660481|49980184|
Alexander|21|2632727|5872774|
Diego|51|71040628|3041649|
Daniel|1|39668776|65700170|
Ángel|7|31953511|86656952|
Santiago|51|77907352|80071460|
Natalia|28|32521013|46003342|
Martina|64|55879254|34954371|
Martina|13|10730438|10124407|
Emiliano|73|31299376|12753826|
Tomás|44|79898897|63156866|
Martina|14|78942199|13703477|
Alexander|73|40149000|45930272|
Nicole|21|17832569|61512877|
Mariana|16|43538749|68341099|
Natalia|30|71758521|13022647|
Sebastián|70|2183507|3551974|
Gabriela|42|12930662|19752501|
Alejandra|12|1775014|33032508|
Alejandra|18|30594754|72570042|
Valentina|18|77844665|27694683|
Adrián|62|64782144|78580071|
Nicolás|0|35485513|63861842|
Mariana|53|64414921|83862821|
Daniela|56|46950964|64429216|
Lucas|63|9367964|66568016|
Valeria|51|4236926|67660184|
María|50|72341472|66842578|
Andrés|77|75005768|41465360|
Valentina|22|34720757|3017882|
Valentina|78|9621784|65863164|
Natalia|57|51091790|23039734|
Fernanda|19|60145823|75935163|
Daniel|52|73808381|76963141|
Samuel|75|69044654|26433228|
Gabriel|38|79732855|12656389|
Natalia|38|76985675|78929336|
Martina|19|64109757|74560432|
Santiago|61|44056100|23718111|
Tomás|76|10078228|88565501|
Martina|60|24944037|54528696|
Adrián|48|45459040|10800018|
Mateo|38|78989222|5089349|
Emily|77|59199882|33005320|
Mateo|12|5682725|21459932|
Emiliano|9|59895766|9729401|
Fernanda|46|64033752|35400359|
Emiliano|16|22252934|66016944|
David|69|52116954|16654989|
Victoria|41|60167031|9355823|
Martina|36|39175242|49878036|
Mía|15|29717108|67415021|
Valeria|4|27667179|43428129|
Tomás|67|38414087|74702096|
Samuel|53|14288782|15631953|
Valeria|7|35964598|73326932|
Victoria|51|74582211|42554147|
David|39|73864660|75348982|
Sofía|23|60232715|24130261|
Daniel|34|63077298|33329957|
Santiago|33|75704029|24104556|
Ángel|25|24745693|58887671|
Gabriel|54|8837105|49405951|
Mariana|20|30178232|23660261|
Andrea|57|37458098|76717464|
Alejandra|20|57123387|68138919|
Samuel|37|24242458|46519552|
Lucas|48|17851442|9628822|
Samantha|39|75532375|24591790|
Nicolás|31|44739827|80253837|
Sebastián|13|61006521|30146701|
Regina|78|6148004|27218217|
Mariana|49|49500117|49500749|
Gabriel|3|26132755|49696722|
Andrea|62|8193642|85807619|
Natalia|28|15420314|14987935|
Samuel|4|19198020|75834525|
David|46|63579975|15906235|
Lucas|28|55821632|34733826|
Daniela|41|67209503|52035367|
Natalia|57|3034525|45490169|
Andrés|45|77666638|32280851|
Fernanda|47|59151636|39005686|
Natalia|14|42948377|24016849|
Gabriela|51|33741328|50865481|
Alejandra|17|62451623|26866448|
Andrés|31|39900788|39997072|
Nicolás|28|50281779|35181201|
David|46|55392420|48037836|
Lucía|24|5792974|50382768|
Gabriela|69|58900031|73656994|
Emiliano|65|40033016|59095535|
Santiago|42|53523755|44756968|
María|41|27833169|32058551|
Regina|27|22843943|18393117|
Alexander|60|19022586|40786124|
Paula|66|26355974|70845058|
Sebastián|6|18339073|76591770|
Valeria|15|31186306|63770558|
Daniel|37|12395709|66709119|
Santiago|31|77098587|18278055|
Adrián|50|68616001|33167616|
Sara|68|27570054|55274498|
Nicole|19|79835697|7638351|
Isabella|57|37994833|19239617|
Isabella|71|53977757|44697491|
Santiago|1|14344635|71934966|
Valeria|34|1893703|77589198|
Sofía|18|9558987|33682386|
Ximena|65|38413203|63095803|
Gabriel|57|7580549|25603772|
Andrea|7|62502376|34015831|
Sebastián|79|67389861|13873029|
Joaquín|64|53717990|17097158|
Camila|34|78245134|42705738|
Natalia|74|39569881|20753163|
Ximena|77|1361559|71930456|
Sofía|71|49085958|21161742|
Gabriel|42|79845060|34523863|
Matías|65|12477724|63515794|
Isabella|46|26418407|25693765|
Mateo|19|6159863|52410664|
Sofía|48|28906290|75136665|
Alejandro|76|36704394|43508579|
Victoria|36|23739947|73925565|
Mía|68|77223811|51132824|
Samuel|49|4478826|56309685|
Samuel|76|19627250|26778647|
David|34|18355326|45151517|
David|21|18207262|1399773|
Andrés|8|40171452|3035901|
Camila|9|20637615|47637119|
Alejandro|28|50682525|8760138|
Martina|39|79533948|1273027|
Camila|34|11318035|62759782|
Camila|58|65546269|42840795|
Lucía|11|66861670|21326041|
Andrea|41|65038874|42772768|
Alexander|55|37704742|50186097|
María|54|52226346|55293314|
Alejandra|8|33793755|13498612|
Valentina|42|51903577|56630025|
Andrés|25|72557944|45180167|
Alejandro|66|37225044|3268629|
Nicole|24|25657753|34236550|
Alejandro|22|27089825|11668897|
Ángel|49|15850239|74255892|
Martina|29|69080313|75744432|
Adrián|13|15024866|7047676|
Gabriela|44|27027620|5722828|
Sebastián|23|2700683|59171921|
Valentina|14|61060393|53840870|
Fernanda|76|34480461|65785464|
Alejandro|17|2635855|19567673|
Samantha|15|5265060|79023153|
Sebastián|19|22342752|60848961|
Mateo|18|69576858|83828274|
Mateo|37|1778142|35457859|
Isabella|7|47336806|69847361|
Camila|62|37262196|48168015|
Andrea|49|59051626|56673994|
Sebastián|14|70703978|36017729|
Diego|78|23106886|43778628|
Gabriela|36|18190170|35418046|
Alexander|49|45367380|394874|
Ángel|10|7012747|73655551|
Ángel|49|50899128|27688413|
Isabella|63|65890589|17166498|
Matías|68|62216967|12674718|
Fernanda|59|27729059|68376547|
Fernanda|47|10850707|27152513|
Daniela|43|48845045|42838937|
Natalia|67|5485030|66111946|
Gabriel|48|69462310|78570324|
Valentina|9|4341176|1365005|
David|65|34135913|11035428|
Andrés|45|77549697|66315042|
Victoria|72|29230833|35852042|
Paula|41|51287885|7383083|
Samuel|15|50375697|72885595|
Mateo|36|49434229|5213672|
Nicole|38|25944332|31108865|
Fernanda|46|36823758|42713284|
Santiago|19|46125780|78023040|
David|77|79613430|45369159|
Emily|78|78049747|86893556|
Camila|7|30739467|22861364|
Martina|45|2377397|43646031|
Daniela|62|4407803|47527918|
María|53|6465366|88751457|
Santiago|37|39903875|82455657|
Gabriel|71|46649756|5079424|
Gabriel|52|44796751|39613886|
María|64|69562572|24884004|
Emiliano|69|68252548|76142624|
Sofía|4|78887204|57648980|
Samuel|65|34785553|34361|
Mía|5|38068357|28368515|
Daniel|53|69277709|66819645|
Regina|77|78286083|44885722|
Lucas|42|36389738|54937793|
Adrián|9|64956486|2992481|
Victoria|31|53696294|22285511|
Martina|59|47077092|69244571|
Valeria|60|66134565|15001841|
Alexander|0|6351297|13214430|
Valentina|62|40280336|14148084|
Valeria|20|24834036|43904383|
Alejandro|57|4046985|26200184|
Matías|9|74444027|68020669|
Matías|75|55136294|64508221|
Sara|68|7332034|43233336|
Martina|41|54377271|18797395|
Tomás|65|65240773|7786299|
Lucía|11|69855259|43739151|
María|5|59714092|39804101|
Andrea|34|67714862|5362254|
Ximena|10|66995876|77490662|
Victoria|73|79140513|26030574|
Mía|66|19163091|80451182|
Isabella|31|32519337|4176715|
Lucía|42|55346589|65194303|
Paula|11|16396712|42502167|
Ximena|39|72119926|61302378|
Tomás|78|12697350|89995519|
Nicole|55|66060433|1307527|
Mateo|9|27088491|21434405|
Fernanda|62|11133819|58004425|
Ángel|43|19420363|19617035|
Emily|48|54477333|14148575|
Lucía|34|6673496|84359447|
Daniel|48|49549032|67102601|
Santiago|14|30458029|27099030|
Valentina|19|70086924|21494960|
Andrea|62|62843929|8236951|
Adrián|44|52213732|13635417|
Natalia|39|31792973|7219486|
Gabriel|15|55973523|17248328|
Tomás|18|20191058|42283014|
Emily|51|61971076|3680674|
Camila|1|34553107|6247403|
Lucas|8|58444116|40694279|
Lucas|72|51362858|60538913|
Martina|61|48335458|7440850|
Samuel|70|58535997|34305716|
Ángel|0|63226981|84727386|
Lucía|7|22328853|45708580|
Natalia|17|22300874|10043387|
Sebastián|62|8179464|80716306|
Victoria|35|48079394|74083954|
Lucas|16|70070811|81471057|
Diego|79|35539470|35452791|
Alejandra|74|24922791|75990841|
Alexander|0|35078972|2041639|
Nicolás|75|25650583|64774226|
Paula|13|26772883|28499317|
Valeria|64|55030110|37040870|
Samantha|3|25759076|12516362|
Natalia|55|12784641|80113288|
Martina|51|47366632|3424334|
Nicolás|40|14642242|38836973|
Sofía|66|76683881|25375557|
Gabriela|29|6522741|13560679|
Mateo|45|26422061|41984334|
Matías|9|66084641|30251973|
Natalia|76|29946693|41965154|
Martina|13|45394460|77533095|
Fernanda|60|24108650|57246604|
Martina|45|57746780|29211717|
Sebastián|20|29858657|46214805|
Natalia|42|23849423|78311154|
Paula|30|47712715|29926660|
Isabella|20|61709834|30752458|
Lucía|36|49783441|26547452|
Matías|65|72555898|53160609|
Tomás|45|48206422|61925357|
Andrés|75|68610527|14762767|
David|32|11358423|83183294|
Emiliano|39|24402010|79405989|
Fernanda|3|42390542|1090115|
Andrés|42|570557|35249738|
Joaquín|40|6426162|13345739|
Carlos|12|43494672|88802084|
Carlos|4|3861221|45068569|
Lucas|49|47635786|84496176|
Martina|13|37420746|9082499|
Adrián|34|1715817|54178464|
Paula|23|5974172|10683681|
Natalia|14|21482385|15575704|
Emiliano|5|46169902|67101120|
Tomás|59|15013315|46117716|
Sebastián|60|23843102|19274173|
Lucas|36|74882471|77897475|
Andrea|4|64387724|64448238|
Camila|52|41250403|70748896|
Diego|20|47660911|72805369|
Joaquín|51|69477987|15084182|
Diego|20|19776115|24706410|
Alejandra|21|30752274|15085313|
Matías|62|10415462|56655830|
Nicole|45|41748226|24524256|
Gabriela|17|17791472|39477625|
Sofía|26|63436043|4350555|
Martina|43|38764217|51190676|
Paula|53|44712220|12976601|
Natalia|43|55932663|70920515|
Paula|58|6873299|16540016|
Gabriela|69|39151376|82247709|
Sebastián|76|69609217|11592714|
Mateo|70|3157086|18586254|
Paula|42|68884814|23015258|
Alejandra|33|7113017|5970377|
Fernanda|6|28714877|52034151|
Santiago|9|65543287|12705028|
Matías|56|51561169|55935028|
Emily|37|51410668|72648527|
Camila|24|54012920|18861152|
Gabriel|61|56320647|76171781|
Samuel|23|32690634|14230606|
Ángel|78|40903542|47895424|
Regina|8|52451919|46764255|
Natalia|57|64486288|75517268|
Valeria|15|75236654|63286992|
Andrea|33|25570502|8857418|
Emiliano|59|59691028|87372263|
Joaquín|29|22972230|53598198|
Andrea|46|77651318|83294121|
Valentina|58|30722342|23539085|
Sebastián|0|63568141|55496453|
Mateo|49|22662936|27936690|
Isabella|69|29621331|5304106|
Ximena|26|8609777|45290931|
Martina|1|18592852|2668146|
Samantha|59|58234478|23927546|
Valeria|69|20600409|34235437|
Martina|20|60882277|81694150|
Camila|65|52292968|70144557|
Gabriel|69|52577970|19762397|
Santiago|25|30554278|6415294|
Mariana|76|17776176|16152055|
David|35|30502203|29250788|
Camila|62|41429727|22022695|
Daniela|61|79834410|62158366|
Alexander|61|49272966|21984011|
Matías|56|65429735|76577449|
Andrea|59|65421239|78067127|
Andrés|18|26852356|16532072|
Ángel|29|43841794|21764137|
David|61|5367459|45024013|
Camila|28|6874202|50956822|
Andrés|77|39845537|65480417|
Martina|3|5714462|78814198|
Alexander|20|7137915|82685252|
Tomás|11|74826958|27626140|
Alejandra|9|69580745|88540824|
Fernanda|24|8544567|3319450|
Camila|23|18755945|29812867|
Valentina|5|57464706|45618817|
Ángel|33|31799103|74813774|
Valentina|10|9076092|75532192|
Martina|8|16431270|3037779|
Andrea|30|33811797|52233408|
Victoria|59|2362284|3405470|
Regina|19|65365424|40502519|
Valentina|10|30190304|82386162|
Martina|67|14692159|58915999|
Adrián|59|14204098|29865672|
Paula|41|12694527|39771675|
Martina|58|6505485|71838556|
Lucía|35|36581365|60525980|
María|52|30124112|14058167|
Natalia|66|29430999|33031583|
Santiago|14|11259631|88771883|
Andrea|26|43429457|88138308|
Daniel|79|61694752|85104144|
Lucía|68|4633555|41291458|
Daniela|71|20153941|11822306|
Samantha|30|78568383|44692171|
Daniel|62|61179992|44254049|
Carlos|6|53788703|48812315|
Gabriel|79|74348576|58707846|
Samuel|49|62503912|88641393|
Fernanda|46|534174|16789728|
Mariana|64|75719864|87355640|
Martina|72|60067752|83975044|
Joaquín|64|41166903|19125601|
Nicolás|31|19007423|75769002|
Lucía|21|52704929|11759108|
Andrea|14|4177227|27524164|
Samuel|6|38649722|56987864|
Mía|33|32455609|88388661|
Samantha|66|40550570|72685972|
Andrés|55|65289525|13512775|
Emiliano|48|45070083|88743560|
Diego|7|64429811|43027254|
Santiago|0|18354507|52736478|
Ximena|1|71974367|56138548|
Alejandra|30|4855529|6550407|
Andrea|30|67988686|55363885|
Nicole|5|19333634|70563948|
David|33|29871141|6888717|
Nicole|72|37223267|53279924|
Emiliano|23|25290890|86800237|
Mía|69|66014124|66351043|
Natalia|50|39634614|56679874|
Mateo|27|40790413|53996897|
Emily|41|33727782|68769432|
Daniel|72|44183023|81416383|
Andrea|8|22071133|75366644|
Isabella|39|62295426|24947264|
Lucas|60|43149403|38939102|
Camila|9|3874997|1879481|
Mariana|7|19901163|79358478|
Paula|44|21679148|35256671|
Mía|75|55323546|64050375|
Nicole|15|18788140|44882331|
Alexander|58|72722417|56849278|
Tomás|61|79384600|63538389|
Gabriel|0|63117040|53237816|
Emily|67|29462363|38420579|
Victoria|6|7446241|82531852|
Regina|22|45375549|55043391|
Ángel|65|14874981|657655|
Joaquín|42|59775823|6574426|
Nicole|34|34411341|52977088|
Mateo|35|13330868|88169395|
María|44|25188641|40350117|
Emiliano|56|47885239|18138957|
Emiliano|6|21241354|37312857|
Samuel|11|47114649|26340618|
Regina|73|63614743|81495622|
Ángel|44|15230281|87385637|
Mateo|48|57867889|18306042|
Matías|25|14747421|13411838|
Camila|72|79164609|83032495|
Emily|4|78892502|80450910|
Nicole|23|17410219|86487246|
David|4|68034507|23987004|
Regina|52|46720345|55591063|
Samuel|8|73394896|14796530|
Daniel|37|6502364|17091578|
Matías|10|51907029|10231342|
Santiago|25|25682954|89472484|
Adrián|53|40362011|30306436|
Lucas|1|17883024|43677204|
Gabriela|45|43459596|73857452|
Sara|40|59413559|72092965|
Valentina|57|22159285|39003777|
Martina|67|54950017|23575363|
Daniela|6|72329479|31534448|
David|26|60199403|1319107|
Nicole|28|32742590|46370559|
Gabriela|11|15113164|35207684|
María|34|18559764|66204588|
Mía|52|32422063|3816217|
Gabriel|26|64199997|43361146|
Lucía|57|26931922|50277933|
Valentina|14|11974655|57085390|
Mateo|26|48598201|64734180|
Sofía|5|18345404|56942755|
Emiliano|51|27726045|10205340|
Regina|12|65849942|2454479|
Diego|42|77418918|73043833|
Samuel|53|38324900|54511964|
Gabriela|11|42725969|1735372|
Camila|43|42535380|72981811|
Sofía|16|46135352|87216940|
Natalia|18|67371938|70922091|
Gabriel|36|12663401|76251687|
Emily|29|33904185|79873618|
Emiliano|36|66794912|61202121|
Sebastián|27|475889|19388046|
David|25|68766264|55309192|
Martina|38|15498417|33051812|
Andrea|14|56934347|78371878|
Mariana|9|46218529|57327073|
Tomás|47|63085956|47488335|
Martina|20|64819471|4500902|
Daniel|52|47915037|63398392|
Ximena|34|76927978|83724630|
Sofía|67|31482051|58943518|
Adrián|32|28574677|60791374|
Nicolás|59|12873657|74211362|
Tomás|27|71871735|75822170|
Lucía|12|47544360|15085101|
Emiliano|41|64694204|19440627|
Mariana|49|31608757|53677747|
Daniel|7|30570452|53670619|
Sara|16|41969003|31685543|
Paula|45|17683999|61884797|
Tomás|60|65917926|42446797|
Mariana|12|51996075|8755247|
Sara|76|560608|45204147|
Daniela|5|72389627|1355767|
Natalia|48|63693721|22052096|
Nicole|46|79701046|27180659|
Daniela|67|78365753|42175834|
Regina|35|68032007|85240526|
Gabriel|40|35950829|57515250|
Lucas|71|38855236|74823097|
Martina|29|77137667|29494823|
Mateo|22|74348613|84933386|
Regina|61|60480599|47167990|
Sebastián|34|66230853|46834281|
Camila|17|13771286|71587153|
Samantha|59|22108802|25789670|
Nicolás|78|67026797|44678013|
Martina|5|71829422|73857510|
Emiliano|18|60219831|60210444|
Camila|7|60001111|55585928|
María|16|41005775|79871241|
Emily|36|12336149|70351243|
Lucía|39|44188060|56245076|
Martina|40|23912067|19810767|
Daniela|74|69211872|37011052|
Regina|18|46181670|20540001|
Martina|63|67371347|85148658|
Samantha|4|5866294|74338425|
Andrea|54|70478324|83479262|
Adrián|37|75971089|61649916|
Natalia|6|62701859|51356271|
Valeria|16|47969339|56945169|
Lucas|15|7759407|35244525|
Camila|75|53981095|2810718|
Santiago|7|21172390|26656115|
Camila|0|28656857|41164905|
Sebastián|30|77983247|74142517|
Lucas|7|43785328|5481447|
Martina|74|56343084|8961309|
Santiago|8|43497333|5273255|
Alexander|19|7939378|24576655|
Lucía|47|76478054|32437065|
Mateo|76|58382381|78990845|
David|15|55594775|80775290|
Diego|35|53653801|10962794|
Carlos|64|31736598|55446116|
Lucía|15|71018521|78371980|
Martina|21|28638557|12423581|
Nicole|65|4984655|78746822|
Ángel|1|20369197|73426045|
Nicolás|68|58407068|75256229|
Samuel|31|39053950|48934739|
Valentina|43|75783919|48225507|
Ángel|55|34810405|46282416|
Diego|66|38291461|20114729|
Camila|22|50268585|72867136|
Camila|36|57132637|33562628|
María|52|26257401|39510137|
Nicole|73|72818782|66883478|
Emily|60|42608231|61941827|
Gabriel|32|10208037|74590268|
Alejandra|40|16836481|2674529|
Camila|8|6848956|55481190|
Andrea|9|36319442|6115005|
Regina|4|1594157|87274961|
Lucía|58|32408543|54736520|
Mía|7|77268692|4443849|
Martina|61|33462838|51283474|
Victoria|32|20626036|78786530|
Martina|75|36141965|85672118|
Victoria|77|18442038|62860549|
Camila|33|22077911|7654864|
Lucas|42|72936019|86271403|
Nicole|65|7313415|87065710|
Camila|11|37549265|48978474|
Alexander|35|27404889|27146830|
Sara|77|37056227|38360399|
Lucas|25|4674780|44814547|
Daniela|1|861631|82204958|
Nicole|24|72775645|6438328|
Daniel|65|62495415|42014795|
Natalia|31|52658507|57851820|
Andrea|7|2780013|18897951|
Gabriel|6|12892219|14462010|
Valentina|48|58187855|5482759|
Emiliano|62|69003136|10411642|
María|8|60358239|43618909|
Emily|45|13331887|64465640|
Valentina|39|54179202|20047889|
Paula|36|44163649|40210000|
Alexander|3|39594821|77108408|
Natalia|11|5280926|66887036|
Joaquín|22|31632610|46031378|
Nicole|74|5300549|60264869|
Regina|78|16733749|7130102|
Carlos|17|2760039|71364063|
Mía|15|35303793|54773326|
Andrea|39|56335066|76301085|
Matías|38|63826343|25766128|
Fernanda|73|72736363|38290610|
Ángel|9|39942612|19714700|
Valentina|70|63079724|13458664|
Tomás|4|61596631|69368994|
Martina|29|50497702|64924907|
Gabriela|12|27995312|4074998|
Sofía|58|38294357|38339373|
Camila|26|66973128|41891633|
Valentina|27|33403129|9281339|
Martina|61|43814776|70761020|
Lucía|29|39492446|54170733|
Alejandra|14|1875690|35324699|
Andrea|22|78037343|78556625|
Ángel|28|64607961|36835271|
Alejandro|27|35435791|1309985|
Natalia|53|54880865|36585183|
Matías|74|39804712|11968618|
Emiliano|31|63859740|3237788|
Gabriel|41|37992832|45757208|
Sara|71|6275029|32449518|
Natalia|56|24808781|38430800|
Santiago|26|55761246|65579976|
Valeria|22|29455328|55345812|
Natalia|53|59719931|67052999|
Paula|22|57105518|45186227|
Isabella|49|51390489|8760313|
Emily|54|77490835|38680299|
Emily|9|3869032|57264563|
Daniel|3|9743478|69501143|
Daniela|78|28289611|11944070|
Carlos|22|49304552|5691151|
Lucas|55|20995307|88803859|
Camila|58|28267894|66099204|
Alejandro|69|24533007|56316651|
Lucía|73|74014408|20242071|
Tomás|41|50012464|18666432|
Valeria|53|4109499|33553913|
Tomás|67|29014969|73079465|
Lucía|53|76724260|13018220|
Mariana|59|34538644|42973454|
Gabriel|31|24729057|18256436|
Adrián|23|32962632|60531917|
Lucas|0|63288882|86020277|
Sofía|64|73879531|48780404|
Nicolás|13|49272664|512606|
Samuel|47|33687083|25110075|
Valeria|78|71503791|8801714|
Lucas|71|18058953|58191351|
Mateo|36|6520301|27288181|
Isabella|0|6867269|77256084|
Gabriel|38|37379660|25849217|
Alejandra|23|73795407|66353489|
Andrea|34|40304570|862929|
Emily|74|11030315|8823799|
Sara|4|66311593|73980708|
Samantha|14|71182408|67120606|
Paula|70|28663601|51723473|
Valeria|27|78423494|25115761|
Tomás|10|58987611|53326382|
Andrés|36|32305396|53763322|
Santiago|20|68126196|81278946|
Martina|36|9754016|9430364|
Lucía|1|32519154|64107708|
Carlos|9|6582357|65804341|
Samantha|66|46401074|51823099|
Paula|43|55489913|51659042|
Emily|72|12682320|45414328|
Ángel|18|14823707|47279488|
Mía|18|48670643|48138633|
Lucía|1|23841994|53587357|
Regina|9|12134481|19118060|
Adrián|77|72304363|31540699|
Lucía|51|60838110|74440057|
Valeria|6|43565041|61817557|
Paula|78|48703980|3075747|
Daniel|1|30327174|40287348|
Martina|32|33361810|18696605|
Fernanda|57|7434215|22729603|
Andrea|46|775854|15489380|
Ángel|60|44613445|60559776|
Regina|16|17187865|55246610|
Joaquín|37|54908155|12732681|
Samuel|48|8283923|42535885|
Victoria|49|17947787|12882953|
Alejandra|72|43696235|32822818|
Diego|3|28721252|84240754|
Sofía|49|18049506|14725750|
Alexander|0|22364169|54770419|
Camila|24|70726253|63366068|
David|19|61700078|2756752|
Lucía|51|25815903|10540289|
Alejandra|48|28004331|85601709|
María|54|58204402|78670627|
Martina|34|70597983|51562491|
Mariana|54|17523896|55084640|
Valeria|24|61349296|49019243|
Regina|51|61618196|62527222|
Matías|33|43573536|26356944|
Daniela|46|25112953|43116961|
Valeria|3|45447931|21970105|
Diego|15|12259273|86812221|
Natalia|46|52576821|26992769|
Mía|17|71685436|79262578|
Martina|5|26693677|51487112|
Diego|57|2037764|64216458|
Lucía|78|61486847|40974355|
Sebastián|4|43665038|74739500|
Diego|15|76072732|27270329|
Alejandro|65|66364673|5500373|
Mía|59|35686587|30177016|
Fernanda|34|78689254|46100603|
María|63|19272146|2609420|
Nicolás|56|10904403|54016349|
Alejandra|76|41061931|49808373|
Camila|63|29589520|31282822|
Daniel|25|65340575|23792562|
